Date,Log,Change,Close,Volume,Open,High,Low,Silver,SP500,DXY,US1Y,VIX,Oil,DFII10,T10YIE,USEPUINDXD,GPRD,GPRD_ACT,GPRD_THREAT
2/9/2021,0.001797533,0.18,1837.5,151353,1832.4,1849.5,1830.3,27.402,3911.23,90.44,0.07,21.62999916,60.74,-1.04,2.22,84.45,61.26,69.8,50.94
2/10/2021,0.002825935,0.28,1842.7,173508,1838.3,1856.6,1834,27.078,3909.88,90.37,0.07,21.98999977,61.17,-1.06,2.21,113.01,74.93,39.31,104.93
2/11/2021,-0.008666085,-0.86,1826.8,143597,1844.3,1848.6,1821.7,27.047,3916.38,90.42,0.07,21.25,61.09,-1.04,2.2,121.93,63.46,50.61,70.36
2/12/2021,-0.001972603,-0.2,1823.2,169671,1825.4,1825.1,1819.1,27.328,3934.83,90.48,0.06,19.96999931,62.47,-1.01,2.21,211.29,73.33,34.4,107.6
2/16/2021,-0.013362244,-1.33,1799,348000,1795,1796.1,1793,27.325,3932.59,90.51,0.08,21.45999908,63.96,-0.94,2.24,150.29,91.76,82.33,91.56
2/17/2021,-0.014670737,-1.46,1772.8,250909,1793.1,1779.9,1770.6,27.315,3931.33,90.95,0.07,21.5,65.02,-0.92,2.21,84.88,104.37,54.29,128.29
2/18/2021,0.001240205,0.12,1775,220586,1776,1775.8,1772.8,27.118,3913.97,90.59,0.06,22.48999977,64.09,-0.87,2.16,148.02,33.67,8.39,56
2/19/2021,0.001351199,0.14,1777.4,247288,1774.6,1790.9,1759,27.293,3906.71,90.36,0.07,22.04999924,62.84,-0.8,2.14,106.51,85.16,25.47,127.46
2/22/2021,0.017290854,1.74,1808.4,216129,1782,1812.4,1778.6,28.131,3876.5,90.01,0.06,23.45000076,64.73,-0.79,2.16,132.3,71.29,0,118.56
2/23/2021,-0.001383394,-0.14,1805.9,187078,1809.3,1815.2,1794.5,27.742,3881.37,90.17,0.08,23.11000061,65.16,-0.79,2.16,145.25,97.43,79.47,103.11
2/24/2021,-0.004439765,-0.44,1797.9,220240,1805,1813,1782.2,27.928,3925.43,90.18,0.08,21.34000015,66.85,-0.79,2.17,186.94,77.84,34.49,107.88
2/25/2021,-0.012593567,-1.25,1775.4,309165,1804.9,1781.7,1763.9,27.685,3829.34,90.13,0.09,28.88999939,66.69,-0.6,2.14,124.74,46.18,25.11,62.84
2/26/2021,-0.026598223,-2.62,1728.8,351549,1770.9,1734.4,1725.5,26.44,3811.15,90.88,0.08,27.95000076,65.86,-0.71,2.15,223.25,121.14,83.29,166.73
3/1/2021,-0.003360569,-0.34,1723,238037,1732.8,1757.4,1717.2,26.678,3901.82,91.04,0.08,23.35000038,64.56,-0.71,2.16,257.79,96.3,76.8,96.09
3/2/2021,0.006133214,0.62,1733.6,230514,1722.8,1737.8,1704.6,26.879,3870.29,90.79,0.08,24.10000038,63.17,-0.78,2.2,122,137.47,61.89,191.75
3/3/2021,-0.010320727,-1.03,1715.8,251741,1736.5,1739.1,1699.4,26.387,3819.72,90.95,0.08,26.67000008,64.7,-0.74,2.21,103.44,154.59,70.45,220.36
3/4/2021,-0.008839513,-0.88,1700.7,271077,1708.4,1721.6,1687.6,25.461,3768.47,91.63,0.08,28.56999969,67.32,-0.66,2.2,76.48,88.44,32.06,127.03
3/5/2021,-0.001294422,-0.13,1698.5,254927,1695.3,1705.7,1683,25.287,3841.94,91.98,0.08,24.65999985,69.95,-0.66,2.22,231.03,88.98,48.39,127.8
3/8/2021,-0.012142901,-1.21,1678,258100,1701.6,1712,1673.3,25.269,3821.35,92.31,0.09,25.46999931,68,-0.62,2.21,328.48,60.4,92.63,23.18
3/9/2021,0.022917731,2.32,1716.9,233565,1679.3,1718.7,1676.7,26.183,3875.44,91.96,0.1,24.03000069,67.03,-0.66,2.21,167.78,22.26,17.75,29.62
3/10/2021,0.002849916,0.29,1721.8,213679,1714.5,1725.3,1705.6,26.13,3898.81,91.82,0.08,22.55999947,67.53,-0.73,2.26,195.33,57.34,52.77,51.35
3/11/2021,0.000464522,0.05,1722.6,197168,1725,1738,1716.8,26.193,3939.34,91.42,0.08,21.90999985,69.34,-0.74,2.28,275.24,70.39,78.94,80.48
3/12/2021,-0.001626772,-0.16,1719.8,222995,1720.5,1728,1696.6,25.911,3943.34,91.68,0.09,20.69000053,68.87,-0.62,2.26,106.71,49.38,16.41,68.43
3/15/2021,0.005450869,0.55,1729.2,158839,1726.5,1733.2,1719.2,26.288,3968.94,91.83,0.08,20.03000069,68.78,-0.65,2.27,206.85,111.6,20.23,177.17
3/16/2021,0.000982631,0.1,1730.9,170463,1730.7,1740.5,1724.4,26.003,3962.71,91.86,0.07,19.79000092,67.95,-0.68,2.3,87.46,108.84,47.18,149.53
3/17/2021,-0.002197803,-0.22,1727.1,214084,1730,1750.6,1722,26.058,3974.12,91.44,0.07,19.22999954,67.73,-0.67,2.3,187.89,93.31,50.74,134.02
3/18/2021,0.004333138,0.43,1734.6,18942,1745.9,1756,1719.1,26.351,3915.46,91.86,0.08,21.57999992,62.11,-0.56,2.27,180.02,134.94,95.47,188.22
3/19/2021,0.005347145,0.54,1743.9,36859,1736.3,1748.2,1729.3,26.321,3913.1,91.92,0.07,20.95000076,64,-0.57,2.31,211.66,42.85,8.54,64.14
3/22/2021,-0.002009013,-0.2,1740.4,36260,1747.5,1749.2,1728.6,25.769,3940.59,91.74,0.06,18.87999916,63.89,-0.64,2.33,275.36,119.16,38.01,174.39
3/23/2021,-0.007439695,-0.74,1727.5,62567,1741.2,1729.3,1727.7,25.227,3910.52,92.34,0.08,20.29999924,59.96,-0.66,2.29,193.53,99.46,103.47,107.88
3/24/2021,0.00462028,0.46,1735.5,68820,1728.2,1739.9,1724.8,25.231,3889.14,92.53,0.07,21.20000076,63.7,-0.69,2.31,126.24,76.44,16.94,120.07
3/25/2021,-0.004736061,-0.47,1727.3,73549,1736,1732.2,1722.5,25.047,3909.52,92.53,0.07,19.80999947,61.21,-0.69,2.32,142.05,63.78,33.91,77.79
3/26/2021,0.004274992,0.43,1734.7,98882,1727.5,1737.9,1721.2,25.114,3974.54,92.77,0.06,18.86000061,63.77,-0.67,2.34,108.99,69.78,32.74,95.57
3/29/2021,-0.011654671,-1.16,1714.6,171876,1732.4,1734.8,1705.6,24.771,3971.09,92.94,0.06,20.73999977,64.06,-0.63,2.36,177.66,123.24,127.77,98.38
3/30/2021,-0.016820958,-1.67,1686,218812,1713,1714.8,1678.3,24.137,3958.55,93.3,0.06,19.61000061,63.28,-0.62,2.35,121.16,95.42,99.66,83.13
3/31/2021,0.017404014,1.76,1715.6,205346,1685.9,1716.3,1677.3,24.532,3972.89,93.23,0.07,19.39999962,63.52,-0.63,2.37,136.03,76.35,76.11,70.54
4/1/2021,0.007433251,0.75,1728.4,166688,1709,1732,1706.4,24.948,4019.87,92.93,0.06,17.32999992,63.85,-0.66,2.35,76.09,67.7,62.99,90.07
4/5/2021,0.000231401,0.02,1728.8,100575,1730,1734.4,1721.6,24.78,4077.91,92.6,0.06,17.90999985,63.85,-0.62,2.35,181.6,74.56,42.47,88.57
4/6/2021,0.00818024,0.82,1743,148878,1729.2,1745.5,1742.2,25.227,4073.94,92.33,0.06,18.12000084,61.47,-0.65,2.32,125.46,92.79,27.75,131.17
4/7/2021,-0.000803536,-0.08,1741.6,118174,1744.4,1744.1,1736,25.247,4079.95,92.46,0.06,17.15999985,61.86,-0.66,2.34,205.44,113.79,67.22,168.21
4/8/2021,0.009486327,0.95,1758.2,140648,1738.6,1759.4,1733.6,25.585,4097.17,92.06,0.05,16.95000076,62.09,-0.69,2.33,115.07,32.52,37.05,54.09
4/9/2021,-0.007650623,-0.76,1744.8,165011,1756.5,1758.2,1730.8,25.325,4128.8,92.16,0.06,16.69000053,61.89,-0.64,2.31,115.04,48.01,26.11,65.32
4/12/2021,-0.00695905,-0.69,1732.7,122724,1744.5,1733.7,1727,24.867,4127.99,92.14,0.06,16.90999985,62.38,-0.64,2.33,69.6,100.38,120.09,133.55
4/13/2021,0.008562533,0.86,1747.6,170934,1732.2,1748.1,1744.6,25.426,4141.59,91.85,0.06,16.64999962,62.83,-0.69,2.33,112.82,95.29,72.38,143.39
4/14/2021,-0.006487006,-0.65,1736.3,141968,1746.4,1737.4,1736.1,25.524,4124.66,91.69,0.06,16.98999977,66.11,-0.69,2.33,65.13,186.3,144.96,294.72
4/15/2021,0.017413588,1.76,1766.8,193552,1736.6,1766.2,1763.6,25.964,4170.42,91.69,0.06,16.56999969,66.13,-0.77,2.33,111.93,103.26,41.18,151.12
4/16/2021,0.007555717,0.76,1780.2,167944,1764.8,1784.7,1760.3,26.105,4185.47,91.56,0.06,16.25,65.98,-0.77,2.36,86.85,95.03,18.05,142.99
4/19/2021,-0.005407245,-0.54,1770.6,178114,1778.8,1790.4,1766.6,25.837,4163.26,91.07,0.08,17.29000092,66.54,-0.73,2.34,92,110.42,150.11,100.16
4/20/2021,0.004395611,0.44,1778.4,165014,1770.5,1780.8,1763.5,25.84,4134.94,91.24,0.07,18.68000031,65.34,-0.74,2.32,89.99,125.27,129.5,138.88
4/21/2021,0.008231882,0.83,1793.1,171089,1779.1,1795.9,1790.5,26.606,4173.42,91.15,0.07,17.5,64.02,-0.76,2.33,100.71,166.3,62.73,261.62
4/22/2021,-0.006209636,-0.62,1782,160685,1794.5,1784.8,1778.7,26.219,4134.98,91.33,0.06,18.70999908,65.07,-0.76,2.33,70.82,113.77,61.07,145.55
4/23/2021,-0.002359684,-0.24,1777.8,171772,1784,1796.3,1769.5,26.114,4180.17,90.86,0.07,17.32999992,65.75,-0.76,2.34,102.84,146.73,115.25,177.47
4/26/2021,0.001292898,0.13,1780.1,136847,1776.1,1782.4,1780.3,26.247,4187.62,90.81,0.06,17.63999939,65.5,-0.78,2.36,84.99,54.47,39.49,57.64
4/27/2021,-0.000730563,-0.07,1778.8,140469,1781.1,1785.9,1773.9,26.45,4186.72,90.91,0.06,17.55999947,66.25,-0.76,2.39,165.42,131.65,143.95,98.88
4/28/2021,-0.002758467,-0.28,1773.9,190626,1776.4,1782.7,1761.8,26.118,4183.18,90.61,0.05,17.28000069,67.08,-0.78,2.41,102.3,50.06,33.27,62.44
4/29/2021,-0.003161879,-0.32,1768.3,222795,1781.9,1774.5,1771.3,26.085,4211.47,90.61,0.05,17.61000061,68.26,-0.77,2.42,153.32,47.38,68.71,28.66
4/30/2021,-0.000339367,-0.03,1767.7,160763,1772.4,1770,1764.9,25.873,4181.17,91.28,0.05,18.61000061,67.73,-0.76,2.41,125.83,36.4,27.22,37.84
5/3/2021,0.013541435,1.36,1791.8,198798,1768.1,1794.1,1790.8,26.96,4192.66,90.94,0.06,18.30999947,67.73,-0.79,2.42,297.27,97.43,86.34,90.02
5/4/2021,-0.008857057,-0.88,1776,225083,1793.2,1799.5,1769.2,26.558,4164.66,91.29,0.06,19.47999954,68.91,-0.81,2.42,119.21,93.88,71.31,104.08
5/5/2021,0.004662537,0.47,1784.3,176172,1778.4,1788.1,1785.4,26.522,4167.59,91.31,0.06,19.14999962,69.71,-0.88,2.47,176.89,60.39,8.6,93.25
5/6/2021,0.017444887,1.76,1815.7,277680,1787,1816.5,1813,27.477,4201.62,90.95,0.05,18.38999939,68.62,-0.87,2.45,142.39,76.31,53.7,111.97
5/7/2021,0.008555029,0.86,1831.3,332450,1815.4,1833.4,1830.6,27.565,4232.6,90.23,0.05,16.69000053,68.73,-0.89,2.49,170.41,55.93,8.58,85.85
5/10/2021,0.003434275,0.34,1837.6,254657,1835.4,1846.3,1830.5,27.492,4188.43,90.21,0.05,19.65999985,68.61,-0.91,2.54,168.8,49,9.77,73.34
5/11/2021,-0.000816615,-0.08,1836.1,294462,1836.2,1839.2,1837.3,27.667,4152.1,90.14,0.05,21.84000015,68.83,-0.89,2.53,175.89,101.18,78.94,124.37
5/12/2021,-0.007269977,-0.72,1822.8,323911,1838.2,1844.7,1813,27.244,4063.04,90.71,0.05,27.59000015,69.62,-0.85,2.54,78.7,63.3,33.65,84.21
5/13/2021,0.000658111,0.07,1824,238443,1816.2,1829.1,1808.4,27.059,4112.5,90.75,0.05,23.12999916,67.36,-0.85,2.51,94.65,140.43,131.77,144.25
5/14/2021,0.007700538,0.77,1838.1,222090,1826.4,1847.1,1819,27.365,4173.85,90.32,0.06,18.80999947,69.24,-0.88,2.51,100.11,115.36,73.93,143.89
5/17/2021,0.015921755,1.6,1867.6,260925,1845.9,1867.9,1866.2,28.274,4163.29,90.16,0.06,19.71999931,69.62,-0.9,2.54,128.94,92.16,40.83,127.72
5/18/2021,0.000214156,0.02,1868,219676,1867.3,1870.6,1868.8,28.333,4127.83,89.75,0.06,21.34000015,69.01,-0.88,2.52,96.41,98.59,108.11,114.77
5/19/2021,0.007200991,0.72,1881.5,387547,1870.2,1874,1862,28.025,4115.68,90.19,0.05,22.18000031,66.88,-0.8,2.48,147.69,158.96,92.02,204.67
5/20/2021,0.001274765,0.13,1883.9,43110,1872.2,1887.2,1866.2,28.067,4159.12,89.81,0.05,20.67000008,65.18,-0.78,2.41,189.22,125.85,89.62,134.55
5/21/2021,-0.002657597,-0.27,1878.9,51799,1880.4,1892.3,1872.5,27.486,4155.86,90.02,0.04,20.14999962,66.72,-0.8,2.43,108.94,165.85,125.12,171.46
5/24/2021,0.004142772,0.42,1886.7,51824,1885.6,1890,1877.9,27.905,4197.05,89.84,0.04,18.39999962,68.59,-0.83,2.44,183.43,138.41,101.19,176.47
5/25/2021,0.007287738,0.73,1900.5,174389,1883.4,1903.7,1900,28.056,4188.13,89.64,0.04,18.84000015,68.8,-0.86,2.42,145.6,170.94,46.06,276.6
5/26/2021,0.001734879,0.17,1903.8,172696,1902.4,1915.6,1893,27.877,4195.99,90.04,0.04,17.36000061,68.93,-0.82,2.4,71.66,176.61,85.89,243.57
5/27/2021,-0.002787788,-0.28,1898.5,203605,1899.3,1901.6,1898.9,27.94,4200.88,89.97,0.04,16.73999977,69.43,-0.81,2.42,70.25,133.34,49.85,187.1
5/28/2021,0.003575376,0.36,1905.3,194069,1899.8,1908.8,1884.3,28.014,4204.11,90.03,0.05,16.76000023,69.36,-0.84,2.42,171.86,140.03,43.62,196.49
6/1/2021,-0.000157468,-0.02,1905,283146,1901.8,1903,1901.6,28.102,4202.04,89.83,0.04,17.89999962,70.03,-0.84,2.46,176.43,65.87,18.76,93.9
6/2/2021,0.002568876,0.26,1909.9,160414,1903,1911.8,1896.4,28.204,4208.12,89.91,0.05,17.47999954,70.6,-0.85,2.44,83.31,68.73,27.41,99.06
6/3/2021,-0.019349303,-1.92,1873.3,269228,1910.5,1876,1872.2,27.477,4192.85,90.51,0.04,18.04000092,70.71,-0.79,2.42,109.44,60.07,17.11,85.63
6/4/2021,0.009932889,1,1892,224522,1872.7,1894.6,1891.6,27.896,4229.89,90.14,0.05,16.42000008,71.3,-0.84,2.4,68,79.61,52.91,95.62
6/7/2021,0.003587637,0.36,1898.8,142315,1894.3,1902.9,1883.7,28.018,4226.52,89.95,0.05,16.42000008,70.89,-0.82,2.39,111.43,54.3,0,90.31
6/8/2021,-0.002319942,-0.23,1894.4,170166,1901.6,1906.9,1885.7,27.731,4227.26,90.08,0.05,17.06999969,71.39,-0.83,2.36,109.81,59.73,54.96,68.77
6/9/2021,0.00058049,0.06,1895.5,143891,1894.4,1901.7,1889.3,28.002,4219.55,90.12,0.05,17.88999939,71.31,-0.82,2.32,131.85,93.25,53.12,110.77
6/10/2021,0.000474696,0.05,1896.4,244698,1891.4,1903,1871.8,28.031,4239.18,90.07,0.05,16.10000038,71.65,-0.9,2.35,122.88,85.51,35.9,119.76
6/11/2021,-0.008898364,-0.89,1879.6,213681,1901.9,1906.2,1876.1,28.146,4247.44,90.56,0.05,15.64999962,72.05,-0.85,2.32,97.74,131.48,84.57,155.18
6/14/2021,-0.007315478,-0.73,1865.9,235708,1879.6,1879.7,1845.7,28.039,4255.15,90.52,0.05,16.38999939,72.27,-0.85,2.36,117.23,29.36,19.51,40.69
6/15/2021,-0.005104382,-0.51,1856.4,152410,1867.8,1870.9,1853,27.693,4246.59,90.54,0.08,17.02000046,73.38,-0.87,2.38,109.37,73.51,27.48,114.61
6/16/2021,0.002689764,0.27,1861.4,228605,1861,1866,1804.4,27.812,4223.7,91.13,0.08,18.14999962,73.88,-0.75,2.32,104.83,144.79,139.97,124.04
6/17/2021,-0.047641152,-4.65,1774.8,372368,1812.3,1826.4,1767.9,25.856,4221.86,91.89,0.08,17.75,72.92,-0.75,2.27,94.44,138.02,18.35,214.24
6/18/2021,-0.003273325,-0.33,1769,254641,1773.9,1797.9,1761.2,25.969,4166.45,92.22,0.09,20.70000076,73.1,-0.79,2.24,142.32,84.5,33.7,112.43
6/21/2021,0.007826837,0.79,1782.9,187249,1764.3,1786.9,1764.1,26.065,4224.79,91.9,0.09,17.88999939,74.49,-0.75,2.25,174.11,94.5,79.34,99.26
6/22/2021,-0.00308963,-0.31,1777.4,167293,1783.2,1790.1,1771.2,25.898,4246.44,91.76,0.09,16.65999985,74.92,-0.83,2.31,100,170.6,37.8,252.2
6/23/2021,0.003370032,0.34,1783.4,175084,1779.1,1795.6,1773.1,26.152,4241.84,91.8,0.08,16.31999969,75.22,-0.84,2.34,60.28,41.51,49.66,55.23
6/24/2021,-0.003763944,-0.38,1776.7,148872,1778.2,1788.6,1772.7,26.089,4266.49,91.81,0.08,15.97000027,75.95,-0.81,2.3,113.04,76.66,40.22,100.65
6/25/2021,0.000618934,0.06,1777.8,158121,1775.7,1791,1773.6,26.126,4280.7,91.85,0.09,15.61999989,76.45,-0.8,2.34,92.88,54.79,42.01,56.07
6/28/2021,0.001629901,0.16,1780.7,158467,1782,1786.1,1770.4,26.254,4290.61,91.89,0.08,15.76000023,74.78,-0.84,2.33,168.47,97.29,110.85,107.87
6/29/2021,-0.009649371,-0.96,1763.6,232701,1778.8,1779.2,1750.1,25.901,4291.8,92.05,0.08,16.02000046,75.38,-0.83,2.32,74.51,95.69,154.44,60.62
6/30/2021,0.004525919,0.45,1771.6,169111,1761.9,1774.7,1753.2,26.194,4297.5,92.44,0.07,15.82999992,76.94,-0.87,2.32,133.65,43.82,61.16,43.72
7/1/2021,0.002930901,0.29,1776.8,167260,1770.8,1783.4,1765.9,26.1,4319.94,92.6,0.09,15.47999954,76.69,-0.87,2.35,82.66,64.11,68.18,49.76
7/2/2021,0.003651587,0.37,1783.3,202365,1777.5,1795.9,1774.4,26.501,4352.34,92.23,0.08,15.06999969,77.51,-0.89,2.33,133.09,78.98,43.74,102.15
7/6/2021,0.00609366,0.61,1794.2,273015,1787.5,1815.7,1784.7,26.174,4343.54,92.55,0.07,16.44000053,75.81,-0.94,2.31,199.58,63.33,29.14,97.22
7/7/2021,0.004393411,0.44,1802.1,168050,1797,1810.2,1794.1,26.129,4358.13,92.64,0.08,16.20000076,74.31,-0.95,2.28,57.23,34.78,43.34,21.69
7/8/2021,-0.001054882,-0.11,1800.2,234021,1803.8,1819.5,1793.5,25.987,4320.82,92.42,0.07,19,75.07,-0.92,2.22,67.69,37.86,28.31,39.35
7/9/2021,0.005760512,0.58,1810.6,172928,1803.2,1813,1796.6,26.234,4369.55,92.13,0.08,16.18000031,77.14,-0.91,2.28,84.3,32.36,32.26,33.63
7/12/2021,-0.0025992,-0.26,1805.9,188154,1808.5,1811,1791,26.239,4384.63,92.26,0.08,16.17000008,76.77,-0.95,2.33,144.11,69.74,89.39,41.42
7/13/2021,0.002212513,0.22,1809.9,227638,1806.7,1818,1798.7,26.14,4369.21,92.75,0.08,17.12000084,77.5,-0.94,2.36,192.35,77.25,81.54,60.46
7/14/2021,0.008308392,0.83,1825,204998,1808.3,1831.1,1804.9,26.271,4374.3,92.41,0.08,16.32999992,75.74,-0.97,2.34,98.68,56.22,17.24,86.3
7/15/2021,0.002189382,0.22,1829,168788,1828.7,1835,1820.6,26.394,4360.03,92.62,0.07,17.01000023,74.53,-1.01,2.32,153.82,104.51,108.72,98.24
7/16/2021,-0.007683902,-0.77,1815,181535,1830.7,1832.7,1809.5,25.795,4327.16,92.69,0.08,18.45000076,74.46,-1.02,2.33,140.71,70.38,28.07,101.44
7/19/2021,-0.003200709,-0.32,1809.2,247651,1811.6,1818,1795,25.144,4258.49,92.89,0.07,22.5,69.33,-1.05,2.24,103.99,50.57,10.08,84.11
7/20/2021,0.001215268,0.12,1811.4,216747,1813.5,1825.9,1805.2,24.995,4323.06,92.97,0.08,19.72999954,70.03,-1.03,2.26,130.37,37.43,27.99,38.91
7/21/2021,-0.002210678,-0.22,1807.4,64012,1814.7,1818.1,1798.3,25.255,4358.69,92.75,0.07,17.90999985,72.54,-0.98,2.28,185.19,49.92,45.24,45.28
7/22/2021,0.00099541,0.1,1809.2,53343,1807.8,1812.3,1796,25.381,4367.48,92.82,0.07,17.69000053,74.25,-1.01,2.28,91.1,95.29,63.33,105.65
7/23/2021,-0.001825676,-0.18,1805.9,88214,1811.5,1814.5,1793.1,25.233,4411.79,92.91,0.07,17.20000076,74.86,-1.05,2.35,138.66,91.79,39.79,119.47
7/26/2021,-0.00138531,-0.14,1803.4,81390,1806.4,1816.1,1800.2,25.318,4422.3,92.65,0.08,17.57999992,74.79,-1.11,2.4,125.45,59.15,49.14,65.58
7/27/2021,0.00033265,0.03,1804,76707,1801.5,1809.5,1796.9,24.649,4401.46,92.43,0.07,19.36000061,74.87,-1.13,2.38,132.55,79.2,65.03,108.48
